order_date,sku,vendor_name
2017-07-05,KXE-150577,midcenturydesign GmbH
2017-07-06,VX-194985,Velvet Point
2017-07-20,KQB-188752,20th Stilraum
2017-08-03,OE-165521,O'Deer
2017-08-24,VX-177711,Velvet Point
2017-08-26,PW-133628,Casa Almada
2017-08-31,MF-201239,Mobelfabrik
2017-09-10,KK-81887,CultureClassics
2017-09-20,AI-168795,August Interiors
2017-09-20,MY-197189,Amsterdam Modernism
2017-09-20,ZWH-156720,DESIGN1900-2000
2017-10-18,ZGQ-199113,Retro Delux
2017-10-21,CTM-167146,Marc Cassebohm
2017-11-14,FK-222704,FK Gallery
2015-05-01,EV0011,XXeme
2015-05-15,GW0024,Goldwood
2015-07-03,CT0075,Refurniture
2015-07-14,SP0009,Spoor 38
2015-07-29,BH0010,Objetology
2015-09-09,QQ0009,Stari Antik and Classic
2015-09-10,IZ0007,Ambivalenz
2015-09-25,MQ0008,MO-OW
2015-10-25,FR-71647,The Furniture Rooms
2015-10-29,XL-59793,Lytse Perry
2015-11-10,YU-68103,Danke Galerie
2015-11-12,BH-73283,Objetology
2015-11-17,AI0077,August Interiors
2015-11-19,OE-70763,O'Deer
2015-11-23,OO0067,Gallery Vanlandschoote
2015-12-01,KA-73641,de Kameleon
2015-12-09,P1175,Pamono GmbH
2015-12-15,WG0012,Spot Gallery
2015-12-21,TE0160,Tante Eef Design
2015-12-30,WK0164,Wunderkammershop
2016-01-24,DP-69833,Drew Pritchard
2016-02-19,NH-71745,Aurélien Lamure
2016-03-03,PK0001,Paul Kelley
2016-03-06,RF0022,Atelier Relax Factory
2016-03-08,CF0091,City Furniture
2016-03-08,RK-66555,Roark
2016-04-02,CT-65615,Refurniture
2016-04-07,DG0076,De Gele Etalage
2016-04-11,EH0262,Luigi Design
2016-05-08,UU-64659,Danish Mods
2016-06-03,KW-110709,Archive Furniture
2016-06-22,XP-68877,Photoliu
2016-08-08,CI-67691,Möbelkunst
2016-08-25,AP-114276,Amapola
2016-10-19,UL-116964,Designoza 
2016-11-02,GN-148646,Good Old Vintage
2016-11-07,XG-150549,Mr Frisko vintagefurniture
2016-11-13,CI-151611,Möbelkunst
2016-12-01,LVJ-155585,Matteo Fogale ltd
2016-12-29,GN-148676,Good Old Vintage
2017-01-12,AU0024,METZ
2017-01-18,RG-144518,OD*E iNTERIORS
2017-01-20,IG-149410,Indigo 50 Marta Pérez Crespo
2017-01-30,EK-86523,Ligne5080
2017-01-31,RZ-164441,Riccio Gagg-Josephs GbR
2017-02-04,EM-111930,Just Be Retro
2017-02-05,PX-166941,Vaen
2017-02-06,IR-165965,La Maison Retro
2017-03-05,YLE-142946,interioid
2017-03-09,VCJ-162637,Atena
2017-03-13,XHP-164840,Relikt Design
2017-03-31,EI-118718,Barizza Egidio
2017-04-04,TJ-177149,Aline Bachelier (Société 2AGS)
2017-04-28,EA-176100,De Adelaar
2017-04-27,EA-176100,De Adelaar
2017-05-01,AXK-153553,Arc Furniture
2017-05-11,PP-135738,Eclectisch.com Vintage Design
2017-05-14,MH0074,Michaela Bauer
2017-05-16,VCJ-173697,Atena
2017-05-31,PI0197,Galerie Mobler
2017-06-15,ED-154382,Modern Times
2017-07-06,HM-139346,OTENTX
2017-07-27,WA-198131,Woodstock Antiques
2017-08-10,RD-179145,Fuori Catalogo
2017-08-21,PX-195060,Vaen
2017-08-21,ZF-195679,Licht Projekt
2017-08-27,ENO-202695,sideshow interiors
2017-08-31,EZ-202722,Uso Interno
2017-09-04,VB-167048,Eratomium
2017-09-04,VZ-206941,Vintage Vibes
2017-09-08,JD-211352,Blanchard et Blanchard
2017-09-10,XS-189887,MidCentury Studio
2017-09-10,XHP-204681,Relikt Design
2017-09-14,NIT-193562,Marcin Mamet
2017-09-19,HHE-178321,Ceraudo Ltd
2017-09-25,KQ-213518,Garage Design Gallery
2017-10-02,PIU-214312,Splendid Antiques
2017-10-04,BU-76809,Buma Design
2017-10-20,ZT-140652,Ztijl Design
2017-10-22,EM-219636,Just Be Retro
2017-10-25,ZE-222069,Moebel-Perdu
2017-11-09,ZT-213786,Ztijl Design
2015-04-30,BQ0034,Van Ons
2015-07-03,JM0104,Vvud
2015-07-08,NM0006,Irene Irene
2015-07-23,DV0196,De Vreugde Design
2015-08-05,DN0157,17 Design
2015-09-26,BW0028,Bestwelhip
2015-10-26,WA0029,Woodstock Antiques
2015-12-02,MG0008,Mementos BCN
2015-12-20,AP0065,Amapola
2016-02-03,HO0018,DESIGNENVUE
2016-04-14,XO-80287,Atelier INDUS3
2016-04-27,DR-94689,Settings
2016-05-09,RS-105323,Ruempelstilzchen
2016-07-25,KQ-118448,Garage Design Gallery
2016-08-08,OE-109995,O'Deer
2016-10-18,TD-83009,"Antiquari & Vintage, S.L."
2016-10-24,JL0004,Juanma Lizana
2016-11-02,PM-125640,Prucca Modernariato
2016-11-09,LRC-150788,Les Retronautes
2016-11-22,FQ-145486,Pierre Magné Galerie
2016-11-29,UY-151099,Osted Antik
2016-12-10,RL-154672,Retro Living
2016-12-18,HX-96639,20th Century Warehouse
2016-12-23,UQ-111252,E&C Antics
2017-01-14,NE-139014,Odalisca Madrid
2017-01-25,UF-161950,Atelier Breton
2017-02-11,YSW-165734,4018 furniture
2017-03-05,VG0134,Vintage Village
2017-03-09,KO-109853,Modernisten (Isak Ström Modernisten AB)
2017-03-21,TM-120758,tack.
2017-04-12,VZ-158072,Vintage Vibes
2017-05-01,XO-182275,Atelier INDUS3
2017-05-23,AI-113588,August Interiors
2017-05-26,EM-180993,Just Be Retro
2017-06-02,FN-186976,Coroto-Deubel D´Aubeterre GbR
2017-06-22,GGT-194317,antikmodern
2017-07-05,MD0030,Made in Denmark
2017-07-05,TX-168663,Gazelles of Lyndhurst
2017-07-21,PA-86425,Palissander
2017-08-13,POX-204583,Arundel Eccentrics
2017-08-16,PY-158782,Fabenz
2017-08-18,FC-169916,Iconic 20th Century
2017-08-20,UE-190924,Futureantiques
2017-08-27,PB-166681,5 FRANCS
2017-08-30,UU-191764,Danish Mods
2017-09-02,VND-208671,NUKO Design
2017-09-10,VNE-201948,Ebelmonte di Ebeling Nicole Ingeborg
2017-10-04,GCG-213584,Oldenbeuving Vintage Design
2017-10-14,TL-218674,Tilt
2017-10-23,ZT-209237,Ztijl Design
2015-06-15,EM0021,Just Be Retro
2015-08-16,CC0152,Capperidicasa
2015-08-20,DP0153,Drew Pritchard
2015-10-04,QF0025,SchoenDesign
2015-11-17,BH0025,Objetology
2015-11-17,NW0006,Attenti...al Design
2016-01-25,VG0169,Vintage Village
2016-02-08,EH0055,Luigi Design
2016-05-21,IH-83047,Nate Lights
2016-05-26,FF0029,Mobiliartdeco Fine Furniture
2016-05-30,PJ-114838,BarbMama Design
2016-08-11,HO0020,DESIGNENVUE
2016-09-19,RS-93259,Ruempelstilzchen
2016-10-07,YF-114334,Red Rose Antiques
2016-10-07,YF-134942,Red Rose Antiques
2016-11-01,NP-100797,Norepro
2016-11-09,IG-149050,Indigo 50 Marta Pérez Crespo
2016-11-29,NR-95727,Nora P S.r.l.
2016-12-05,KL-131214,Vintage/Design 46 Kloosterstraat
2016-12-08,ES-152235,Studio.42
2016-12-15,EH-138072,Luigi Design
2017-01-10,HT-142926,Decorative Modern
2017-01-14,UR-133522,Antiques MC 
2017-01-26,KK-102933,CultureClassics
2017-02-05,XO-149396,Atelier INDUS3
2017-03-18,HZ-137230,F65
2017-04-05,YO-154945,YOLSHY
2017-04-10,RS-178953,Ruempelstilzchen
2017-04-27,TL-184649,Tilt
2017-04-28,UJ-184622,func. functional furniture
2017-04-27,UJ-184622,func. functional furniture
2017-05-03,FK-128014,FK Gallery
2017-05-26,SC-163567,Studio Schalling
2017-06-09,TNW-160401,Noiram SPRL
2017-06-29,JG-183608,Via Antica
2017-08-06,EAO-179174,IAHU
2017-08-10,NS-70249,Markus Friedrich Staab
2017-08-12,GW-111119,Goldwood
2017-08-21,YS-163370,Shapes and Sizes
2017-10-09,YE-130016,21items
2017-10-31,VND-208688,NUKO Design
2017-11-13,JC-171695,Neef Louis Design
2015-05-03,AB0072,Artbroker Design
2015-05-12,GT0033,Gotham
2015-05-24,QY0002,Studio Vintage
2015-07-01,EH0180,Luigi Design
2015-07-08,MF0066,Mobelfabrik
2015-07-29,EH0010,Luigi Design
2015-07-30,TU0345,Tussenin
2015-09-04,HO0008,DESIGNENVUE
2015-09-10,ZT0065,Ztijl Design
2015-09-28,IR0017,La Maison Retro
2015-10-08,SR-68319,Showroom
2015-10-30,CC0021,Capperidicasa
2015-11-20,EG0027,Harvest and Company
2015-12-09,XH-79183,The Hunter
2016-01-11,TG-64797,tonysubal.com
2016-02-03,HN-80031,DUSC Design
2016-03-08,P9034,Brunno Jahara
2016-03-08,XE-92767,Eilers Interieur
2016-03-30,EH-57309,Luigi Design
2016-03-30,OE-84707,O'Deer
2016-05-18,AB0159,Artbroker Design
2016-05-19,DE-65893,Design Revisited
2016-07-04,TO-105233,Ars Vivendi Thonhauser OG
2016-07-07,QE0005,M2B Design Vintage
2016-07-07,YT-122198,Vintage Living
2016-07-21,BV0022,Thomas Serruys
2016-08-01,IJ-93329,Apollo Antiques
2016-10-01,JE-111298,Furnitage
2016-10-25,MS-145794,Modest Furniture CVBA
2016-11-19,HT-138214,Decorative Modern
2016-11-20,CH0036,Christopher Hall
2016-12-01,CC-125684,Capperidicasa
2016-12-10,YHE-150273,Animal Fine Arts
2016-12-16,OS-59303,Demosmobilia
2017-01-20,AO-149461,adore modern
2017-02-03,XRU-165781,Un Cercle Rouge
2017-02-07,XH-148508,The Hunter
2017-02-21,ZAA-156506,garage garage
2017-03-28,FI-124148,Fins de Siecles
2017-04-24,HHE-180004,Ceraudo Ltd
2017-04-24,IH-96977,Nate Lights
2017-04-28,KO-178105,Modernisten (Isak Ström Modernisten AB)
2017-05-11,BQF-159433,SynBrocante
2017-05-14,XDE-185796,Mighty Vintage
2017-05-23,TSJ-160019,pod96
2017-06-11,UU-191766,Danish Mods
2017-06-29,LME-167579,55concept
2017-08-04,TQI-203721,FF.Mid-Century Design
2017-08-17,CK-204877,MassModernDesign
2017-09-04,ZA-210130,The Great Apple
2017-09-15,AK-213032,Forest London
2017-09-22,VCV-204823,Marco Cappello Vintage & Design
2017-10-06,BH-161024,Objetology
2017-10-06,VA-81377,Design Store Vienna
2017-10-09,VN-141032,Vintage4P
2017-10-20,LCR-182354,Retro-design.dk
2017-10-20,UT-182014,Fauna (Kvardag As)
2017-10-28,JJ-222879,Hans & Hans - Classic Furnishings
2017-11-04,OV-163059,Design-Scout
2017-11-15,NNK-215414,Lots 2 Like
2015-05-01,EA0049,De Adelaar
2015-05-10,EZ0042,Uso Interno
2015-05-11,VB0045,Eratomium
2015-06-18,PF0040,Silent Cube
2015-07-05,EP0044,EDITH curated rooms
2015-08-12,XO0088,Atelier INDUS3
2015-09-03,TU0321,Tussenin
2015-09-11,RI0091,Retropia
2015-09-28,XL-59791,Lytse Perry
2015-11-10,KE0029,2be Design
2015-11-27,PA0085,Palissander
2016-01-11,DC-84311,De compaen
2016-02-28,IU0097,Indenfor & Udenfor
2016-03-06,IU0097,Indenfor & Udenfor
2016-04-09,EZ-100513,Uso Interno
2016-04-17,PW-105479,Casa Almada
2016-04-21,EP0066,EDITH curated rooms
2016-05-19,PX-89089,Vaen
2016-06-01,VG-78943,Vintage Village
2016-07-01,YU-120580,Danke Galerie
2016-07-01,XE-117264,Eilers Interieur
2016-07-20,KU-119222,Kunzenhof 20
2016-07-31,BY-80957,Apeks Tekstil Dis Tic Ltd Sti.
2016-08-14,HM-82767,OTENTX
2016-08-26,RW-113858,Skandhaus
2016-08-30,YS-128052,Shapes and Sizes
2016-09-15,QQ-133008,Stari Antik and Classic
2016-10-01,KU-119776,Kunzenhof 20
2016-10-21,MS-119936,Modest Furniture CVBA
2016-10-25,EZ-139020,Uso Interno
2016-11-17,FK-87109,FK Gallery
2016-11-18,JPQ-153118,Italo 900
2016-11-19,FR-119328,The Furniture Rooms
2017-01-17,SX-89837,Stereogram
2017-01-20,AO-157282,adore modern
2017-01-20,AO-163827,adore modern
2017-01-29,VX-161103,Velvet Point
2017-02-04,SC-132800,Studio Schalling
2017-02-09,YMU-157339,Stieglis Interior Objects
2017-02-17,TR-166130,Império dos Sentidos
2017-02-22,GU-151765,Indus Spirit
2017-04-04,PD-162569,Roomscape
2017-04-12,FC-169914,Iconic 20th Century
2017-05-04,UB-78161,Against
2017-05-28,VT-141508,Vintage Design Point
2017-06-13,NMK-185412,Sound of Vintage Italy
2017-07-06,RG-193275,OD*E iNTERIORS
2017-07-30,JV-203547,STILSPIEL
2017-08-05,BPT-155737,Studio1
2017-10-16,AHB-197291,Inboedelpakhuis
2017-11-03,KR-213598,Traveling-time-at-Art
2017-11-16,ADL-184664,Stapels Vintage & Design
2017-11-17,QR-137438,Beautiful Lighting
2015-04-30,FV0032,Bellalu
2015-05-11,EG0022,Harvest and Company
2015-05-18,CT0024,Refurniture
2015-05-29,FR0159,The Furniture Rooms
2015-06-13,MH0006,Michaela Bauer
2015-07-15,BC0143,Brandt Copenhagen
2015-07-21,FW0013,The Industrial Legacy
2015-07-31,AP0059,Amapola
2015-08-15,KR0027,Traveling-time-at-Art
2015-08-25,AE0009,Toretti
2015-09-04,DE0136,Design Revisited
2015-09-08,DP0206,Drew Pritchard
2015-09-13,ZO-52741,Zo Goed Als Oud
2015-10-02,PM0061,Prucca Modernariato
2015-10-20,IX0144,inside-room
2015-10-28,CT0177,Refurniture
2015-11-25,PF0033,Silent Cube
2015-11-30,FO0062,La Contessa Arreda
2016-01-15,EK-77269,Ligne5080
2016-04-04,HW-97721,MLF
2016-04-04,AX-85219,CHWASTYK
2016-04-12,VX-87024,Velvet Point
2016-04-22,TW-95411,Tschechisches Wohndesign
2016-04-27,QE0003,M2B Design Vintage
2016-05-13,EM0026,Just Be Retro
2016-05-25,YQ-93349,Marmorea London Limited
2016-06-02,ID-91485,IDEO
2016-06-07,UA-105537,Eyespy
2016-06-18,DQ-94453,Design Classique
2016-06-23,IX-98163,inside-room
2016-07-11,PJ-116450,BarbMama Design
2016-08-02,OV-121632,Design-Scout
2016-09-01,GQ-133786,Antiques & Garden
2016-09-11,XQ-126042,Vintage Furniture Base
2016-09-14,KU-122752,Kunzenhof 20
2016-09-27,RB-138376,Ma Petite Boutique
2016-10-11,HT-123596,Decorative Modern
2016-10-18,KI-140064,MYKILOS GmbH
2016-11-01,EH0069,Luigi Design
2016-11-02,GT0080,Gotham
2016-11-02,SY-145358,089 - Style Deco
2016-12-17,LZ-115332,Lamps60 SAS di Camilla Danese Scifo & Co
2017-02-10,XT-159641,Cencity
2017-03-09,HU-148956,From Our House to Bauhaus (Craig Weston)
2017-03-10,VB-73083,Eratomium
2017-03-21,XQ-168903,Vintage Furniture Base
2017-04-30,DE-178893,Design Revisited
2017-05-23,TL-184166,Tilt
2017-06-06,PS-183486,Proper
2017-06-26,SAG-177838,Robust84
2017-07-06,FK-137946,FK Gallery
2017-07-27,KO-192956,Modernisten (Isak Ström Modernisten AB)
2017-08-09,AHB-171222,Inboedelpakhuis
2017-08-18,QR-189556,Beautiful Lighting
2017-09-02,ZVL-206707,mid century frankfurt
2017-09-12,IE-207684,39 Design
2017-09-23,JT-209255,Space Harrogate
2017-09-28,TZ-174412,Davint Design
2017-09-30,FO-156663,La Contessa Arreda
2017-10-09,PGE-145356,Casa Josephine
2017-10-11,DBT-208583,Tianggê Design
2017-10-15,CS-194996,20th Century Marks
2017-10-16,NE-92379,Odalisca Madrid
2017-10-22,JG-195756,Via Antica
2017-11-05,RV-171141,Retroaktiv Design
2017-11-08,ZA-210118,The Great Apple
2017-11-13,DUB-227925,PHU IDEA
2017-11-14,CPA-198882,Bottega del Ceramista
2015-05-12,CA0022,20th Century Decorative Arts
2015-05-18,CC0137,Capperidicasa
2015-05-29,BC0183,Brandt Copenhagen
2015-06-23,SS0093,Six & Sons
2015-07-06,NJ0003,The Cambridge Chair Company
2015-07-09,NV0142,NOVAC v.o.f.
2015-07-27,RE0104,Retrohuis
2015-09-04,BA0067,barrois antiques
2015-10-27,KL0047,Vintage/Design 46 Kloosterstraat
2015-11-26,BV0005,Thomas Serruys
2015-12-06,XY-59897,David Cauvin
2016-01-23,RE0001,Retrohuis
2016-01-25,TD0035,"Antiquari & Vintage, S.L."
2016-02-02,PB-81311,5 FRANCS
2016-03-21,EA0037,De Adelaar
2016-04-12,BY-80959,Apeks Tekstil Dis Tic Ltd Sti.
2016-05-18,NH-93483,Aurélien Lamure
2016-06-01,MO-66919,Galerie MooieStukken
2016-06-10,QI0001,designer's draft
2016-08-01,CA-98095,20th Century Decorative Arts
2016-09-23,FK-125806,FK Gallery
2016-10-12,FN-139914,Coroto-Deubel D´Aubeterre GbR
2016-11-02,FH-120764,fiftieshomestyle
2016-11-02,MG-113798,Mementos BCN
2016-11-02,RZ-108743,Riccio Gagg-Josephs GbR
2016-11-06,OL-135436,Clo20c Ltd
2016-11-14,TL-149979,Tilt
2016-11-17,EH0252,Luigi Design
2016-12-07,XH-126608,The Hunter
2016-12-10,VW-106991,FUUSO
2016-12-14,ZW-115000,Galerie Alain Hens
2016-12-19,WG-158987,Spot Gallery
2017-01-27,UJ-148036,func. functional furniture
2017-02-15,HL-168600,MARIEKKE vintage
2017-03-07,YMU-157207,Stieglis Interior Objects
2017-03-30,BC-172783,Brandt Copenhagen
2017-04-30,EBV-163666,Majdeltier
2017-05-02,YI-183252,eyecontact
2017-05-07,PW-183199,Casa Almada
2017-05-10,PI0048,Galerie Mobler
2017-05-14,WI-165088,Retro Revolution
2017-05-16,BX-185370,Lovely & Co.
2017-05-17,WG-169689,Spot Gallery
2017-05-31,TL-163087,Tilt
2017-05-31,RT-130654,RetroDesign
2017-06-01,BW-152202,Bestwelhip
2017-06-28,EO-195553,Kernow Furniture
2017-06-29,BW-169487,Bestwelhip
2017-07-07,XQ-190186,Vintage Furniture Base
2017-07-10,GY-198670,Publiki
2017-07-23,VE-188648,Verroest
2017-08-08,VVO-204310,Great Modern I/S
2017-08-14,JPQ-144082,Italo 900
2017-08-27,JJ-206737,Hans & Hans - Classic Furnishings
2017-09-22,IV0007,Ikwoon vintage
2017-10-19,HZ0008,F65
2017-10-25,SA-143194,Selected Antiques
2017-10-26,DMC-179065,Trije kosi
2017-10-27,YRA-218994,Kelly Maria Vintage
2017-10-29,QM-206867,Vintage Virus
2017-11-03,CFM-103283,Fort Makers
2015-05-29,UU0043,Danish Mods
2015-05-30,CC0134,Capperidicasa
2015-06-02,RS0152,Ruempelstilzchen
2015-06-09,AF0034,artgoesvintage
2015-07-08,ES0142,Studio.42
2015-07-31,AB0127,Artbroker Design
2015-08-21,RA0077,Room of Art
2015-09-04,VG0114,Vintage Village
2015-09-16,NQ0018,Mes Découvertes
2015-09-16,IL0049,Iconic Lights
2015-10-17,EA0044,De Adelaar
2015-10-28,VJ0032,Vervlogen Jaren Zwinderen
2015-11-09,TU0059,Tussenin
2015-11-09,CA-66263,20th Century Decorative Arts
2015-11-28,EP0051,EDITH curated rooms
2015-12-06,AB0026,Artbroker Design
2016-01-08,RO-53937,Roxy Klassik
2016-01-25,TZ-81927,Davint Design
2016-01-27,PM-76929,Prucca Modernariato
2016-01-28,NW-80185,Attenti...al Design
2016-01-28,AC0045,Pauline Boyer (Danish Design Rezo)
2016-02-13,ZT0105,Ztijl Design
2016-03-01,PR0024,Philip Varma
2016-04-02,UD-100157,Visavu Design
2016-04-22,OG-93905,Old Exclusives
2016-05-12,JJ-106291,Hans & Hans - Classic Furnishings
2016-05-16,NL-87471,Nordlings Antik AB
2016-06-10,JJ-115870,Hans & Hans - Classic Furnishings
2016-06-14,VX-107001,Velvet Point
2016-06-30,RI-106761,Retropia
2016-07-05,LB-71195,MG Galerie
2016-08-07,XO-93645,Atelier INDUS3
2016-08-13,ZE-123050,Moebel-Perdu
2016-09-10,ZE-108289,Moebel-Perdu
2016-09-12,NH-79745,Aurélien Lamure
2016-10-09,HL-121626,MARIEKKE vintage
2016-10-23,PJ-142466,BarbMama Design
2016-11-02,RT0002,RetroDesign
2016-11-02,YT-73349,Vintage Living
2016-11-21,BX-150625,Lovely & Co.
2016-12-30,YJ-151881,danish mood
2017-01-01,VNE-141118,Ebelmonte di Ebeling Nicole Ingeborg
2017-01-08,SPE-158152,Retros
2017-01-11,VX-161100,Velvet Point
2017-01-13,GB-121516,Geert de Bruycker
2017-01-16,FB-126332,Felix Bachmann
2017-01-31,EP-88827,EDITH curated rooms
2017-02-07,UY-111998,Osted Antik
2017-02-07,CQ-163015,20thc Quarters ltd
2017-02-23,RA-126234,Room of Art
2017-02-24,US-155793,Galerie 44
2017-03-28,TU-176188,Tussenin
2017-04-20,BX-166162,Lovely & Co.
2017-04-28,BU-178440,Buma Design
2017-05-09,JFT-176051,Magic Design
2017-05-12,AK-184930,Forest London
2017-05-22,JPQ-179120,Italo 900
2017-06-11,SZ-98145,tabouret design antiques
2017-06-13,ENV-153100,Nanovo
2017-06-19,XS-177724,MidCentury Studio
2017-07-14,OS-177455,Demosmobilia
2017-08-10,FC-153393,Iconic 20th Century
2017-08-24,ZAA-180412,garage garage
2017-09-04,FQM-199218,Jordi Canudas
2017-09-18,RPQ-122052,RETRØ (Interieurs Modernes)
2017-09-28,IAR-207354,Classic and Art
2017-10-06,GX-144496,flat no. 6 - selected antiques
2017-11-07,HPQ-169036,Njord Vintage
2015-04-30,SC0113,Studio Schalling
2015-05-29,FV0033,Bellalu
2015-06-05,RE0079,Retrohuis
2015-06-19,XO0118,Atelier INDUS3
2015-09-04,EH0159,Luigi Design
2015-09-04,XH-56005,The Hunter
2015-10-20,VG0195,Vintage Village
2015-11-07,WK0126,Wunderkammershop
2015-12-08,EP0055,EDITH curated rooms
2016-01-16,MD-84231,Made in Denmark
2016-01-22,PF-78521,Silent Cube
2016-01-23,XL-59775,Lytse Perry
2016-02-12,OT-85523,GiammyArt
2016-02-29,SP0037,Spoor 38
2016-03-08,CH0048,Christopher Hall
2016-03-21,SR-68761,Showroom
2016-04-21,AJ-106713,Atelier Pi
2016-06-30,UU0013,Danish Mods
2016-07-08,RA0006,Room of Art
2016-08-26,FM-119678,1st Modern
2016-09-14,MA-111035,Modernariato
2016-09-14,VUF-133180,Ub
2016-09-21,WG0069,Spot Gallery
2016-09-22,RS-98801,Ruempelstilzchen
2016-10-24,PI-146572,Galerie Mobler
2016-10-26,TE-96965,Tante Eef Design
2016-11-02,DOD-149260,Nostalgic CZ
2016-11-02,SX-114662,Stereogram
2016-11-02,JAQ-148830,United Design@Arts
2016-11-25,XO-102427,Atelier INDUS3
2016-12-05,ZQU-156829,Galerie Fahrenheit
2017-01-16,OV-160946,Design-Scout
2017-01-17,SM-157499,MidCentury Modern
2017-01-27,PW-164791,Casa Almada
2017-02-10,XT-159367,Cencity
2017-03-09,NL-148910,Nordlings Antik AB
2017-03-18,XZR-176706,1820 Lieven Goossens
2017-03-27,YU-171814,Danke Galerie
2017-03-30,BH-173747,Objetology
2017-04-02,RE-169706,Retrohuis
2017-04-09,HE-180451,Heden Verleden
2017-05-07,AB0175,Artbroker Design
2017-05-07,VVO-166505,Great Modern I/S
2017-05-07,FC-176665,Iconic 20th Century
2017-05-16,MQN-183711,Years of Design (Joost Inboedelservice)
2017-06-12,FS-187823,formsache
2017-06-22,LG-143726,Le Grenier
2017-06-29,JMX-192099,Solveig Vintage
2017-07-04,FUU-169194,Furniture Collectables
2017-07-07,PB-183224,5 FRANCS
2017-07-07,LCR-194151,Retro-design.dk
2017-07-27,RV-183132,Retroaktiv Design
2017-07-27,NL-186858,Nordlings Antik AB
2017-08-02,AW-197025,Retro Factory
2017-08-10,XO-201449,Atelier INDUS3
2017-08-25,VAP-127322,Birgit Niehaus GmbH - Nordisch noble Lebensart!
2017-08-29,EM-202291,Just Be Retro
2017-09-07,TL-201108,Tilt
2017-09-08,XT-182741,Cencity
2017-09-10,XHP-193461,Relikt Design
2017-09-13,UQI-156723,Vintage Home Amsterdam
2017-09-18,WIP-202116,11Vintage
2017-09-30,CI-214529,Möbelkunst
2017-10-15,BV-57569,Thomas Serruys
2017-11-11,VV-221955,Vonvintage
2015-05-07,TB0017,MCM Interiors
2015-05-19,EU0012,Anton & K Ltd 
2015-06-01,VG0100,Vintage Village
2015-08-21,DP0399,Drew Pritchard
2015-08-21,OE0013,O'Deer
2015-08-25,MO0125,Galerie MooieStukken
2015-10-13,RS0071,Ruempelstilzchen
2015-10-31,TS0011,TokyoStory
2015-11-13,IG0050,Indigo 50 Marta Pérez Crespo
2015-11-22,UA-74695,Eyespy
2015-11-26,VJ0265,Vervlogen Jaren Zwinderen
2016-01-19,QW-69817,Fröjel Retro & Design
2016-02-09,CT-86393,Refurniture
2016-02-12,NW-78997,Attenti...al Design
2016-02-22,ES-88155,Studio.42
2016-04-08,VB-98281,Eratomium
2016-04-27,MN0034,MAR-DEN
2016-05-11,EF0035,Edgeegg Form
2016-05-16,NL-81043,Nordlings Antik AB
2016-05-16,XB-104435,Galerie Bachmann
2016-06-01,RA-69775,Room of Art
2016-06-14,ZN-116386,Galerie Zeitloos
2016-06-30,NT0010,Refurnit ApS
2016-08-20,QQ-130034,Stari Antik and Classic
2016-11-02,GT-75465,Gotham
2016-11-02,TL-118608,Tilt
2016-12-02,GW-94817,Goldwood
2016-12-19,KR-88055,Traveling-time-at-Art
2017-01-02,RL-151466,Retro Living
2017-01-25,GW-158682,Goldwood
2017-02-03,FR-165151,The Furniture Rooms
2017-02-10,XT-159640,Cencity
2017-02-19,OAL-147722,Artichoke Vintage Furniture
2017-02-19,VF0018,D68 design and art
2017-02-27,UG-167422,Clickwerk Aronge
2017-02-28,XH-71695,The Hunter
2017-03-03,TNG-150061,Lys brocante
2017-03-03,PW-172136,Casa Almada
2017-03-07,YU-152550,Danke Galerie
2017-03-21,TN-171703,Circus Antiques
2017-04-05,VG0146,Vintage Village
2017-04-10,AB-94969,Artbroker Design
2017-04-18,YO-181591,YOLSHY
2017-04-29,FY-144084,Hopper and Space
2017-04-30,VZ-176299,Vintage Vibes
2017-05-04,NE-181930,Odalisca Madrid
2017-05-04,JZR-166650,Strandholzshop - Interior & Design - Tischlerei
2017-05-08,PNF-161683,wears.
2017-05-13,FK-146132,FK Gallery
2017-05-21,BX-169552,Lovely & Co.
2017-05-31,OH-153936,ORIGINAL HOUSE
2017-06-09,GXL-193253,Spirit Gallery
2017-06-23,YR-189470,Retrovare
2017-07-02,PF-197983,Silent Cube
2017-07-03,EA-124808,De Adelaar
2017-07-04,DV0505,De Vreugde Design
2017-07-27,PYJ-138898,Mio-Magazzino
2017-08-07,ZC-173968,SARL Chimera Watts
2017-08-13,US-162487,Galerie 44
2017-09-01,YJ-207954,danish mood
2017-09-12,ZPM-202724,Sandro Porzioli Design
2017-09-12,DF-207901,Diagonal Furniture
2017-09-21,UU-183436,Danish Mods
